PROVIDER,ICEE/ARC/NASA
WEBSITE,https://www.astrochemistry.org/ramdb/
VERSION,1.00
LINK,https://www.astrochemistry.org/ramdb/raman/1.00/default/details/Glycine_405_microimaging_homogeneous_293K_none_0_solid_microcrystals_06282022
REFERENCES,"Mattioda, A.L., Gavilan, L., Ricketts, C.L., Najeeb, P.K., Ricca, A., Boersma, C., ""The NASA Raman Spectroscopic Database: Ramdb version 1.00"", 2024, Icarus, 408, 115769 doi:10.1016/j.icarus.2023.115769"
NOTE,"PLEASE CITE THE APPROPRIATE REFERENCES WHEN USING THESE DATA"
TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/06/28
TIME,15:25:46
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -0.9146
LASTX, 5992.0854
NPOINTS,   11987
FIRSTY,  1361.69995
MAXY,  3823.96436
MINY,  1359.70789
XYDATA,
339.0854,1489.26
339.5854,1491.25
340.0854,1493.21
340.5854,1495.13
341.0854,1497
341.5854,1498.8
342.0854,1500.52
342.5854,1502.15
343.0854,1503.71
343.5854,1505.2
344.0854,1506.61
344.5854,1507.97
345.0854,1509.26
345.5854,1510.5
346.0854,1511.7
346.5854,1512.85
347.0854,1513.97
347.5854,1515.04
348.0854,1516.06
348.5854,1517.02
349.0854,1517.9
349.5854,1518.7
350.0854,1519.41
350.5854,1520.01
351.0854,1520.51
351.5854,1520.87
352.0854,1521.11
352.5854,1521.19
353.0854,1521.12
353.5854,1520.87
354.0854,1520.43
354.5854,1519.78
355.0854,1518.92
355.5854,1517.82
356.0854,1516.48
356.5854,1514.87
357.0854,1513.01
357.5854,1510.91
358.0854,1508.62
358.5854,1506.18
359.0854,1503.62
359.5854,1500.99
360.0854,1498.33
360.5854,1495.67
361.0854,1493.05
361.5854,1490.51
362.0854,1488.07
362.5854,1485.72
363.0854,1483.47
363.5854,1481.29
364.0854,1479.19
364.5854,1477.16
365.0854,1475.18
365.5854,1473.25
366.0854,1471.37
366.5854,1469.52
367.0854,1467.72
367.5854,1465.97
368.0854,1464.28
368.5854,1462.66
369.0854,1461.14
369.5854,1459.72
370.0854,1458.41
370.5854,1457.22
371.0854,1456.17
371.5854,1455.27
372.0854,1454.51
372.5854,1453.86
373.0854,1453.31
373.5854,1452.85
374.0854,1452.46
374.5854,1452.11
375.0854,1451.79
375.5854,1451.49
376.0854,1451.18
376.5854,1450.86
377.0854,1450.53
377.5854,1450.2
378.0854,1449.89
378.5854,1449.61
379.0854,1449.38
379.5854,1449.2
380.0854,1449.09
380.5854,1449.06
381.0854,1449.13
381.5854,1449.29
382.0854,1449.53
382.5854,1449.81
383.0854,1450.11
383.5854,1450.41
384.0854,1450.67
384.5854,1450.88
385.0854,1451.01
385.5854,1451.03
386.0854,1450.92
386.5854,1450.69
387.0854,1450.35
387.5854,1449.93
388.0854,1449.46
388.5854,1448.96
389.0854,1448.47
389.5854,1448
390.0854,1447.59
390.5854,1447.26
391.0854,1447.02
391.5854,1446.89
392.0854,1446.83
392.5854,1446.82
393.0854,1446.86
393.5854,1446.92
394.0854,1446.98
394.5854,1447.03
395.0854,1447.04
395.5854,1447
396.0854,1446.89
396.5854,1446.73
397.0854,1446.54
397.5854,1446.34
398.0854,1446.15
398.5854,1445.98
399.0854,1445.86
399.5854,1445.8
400.0854,1445.82
400.5854,1445.95
401.0854,1446.18
401.5854,1446.51
402.0854,1446.89
402.5854,1447.32
403.0854,1447.76
403.5854,1448.21
404.0854,1448.63
404.5854,1449
405.0854,1449.3
405.5854,1449.51
406.0854,1449.63
406.5854,1449.67
407.0854,1449.65
407.5854,1449.59
408.0854,1449.5
408.5854,1449.4
409.0854,1449.3
409.5854,1449.23
410.0854,1449.2
410.5854,1449.22
411.0854,1449.29
411.5854,1449.4
412.0854,1449.55
412.5854,1449.71
413.0854,1449.9
413.5854,1450.09
414.0854,1450.28
414.5854,1450.46
415.0854,1450.62
415.5854,1450.75
416.0854,1450.86
416.5854,1450.95
417.0854,1451.01
417.5854,1451.07
418.0854,1451.11
418.5854,1451.14
419.0854,1451.17
419.5854,1451.19
420.0854,1451.21
420.5854,1451.23
421.0854,1451.25
421.5854,1451.26
422.0854,1451.27
422.5854,1451.28
423.0854,1451.28
423.5854,1451.27
424.0854,1451.25
424.5854,1451.21
425.0854,1451.17
425.5854,1451.12
426.0854,1451.07
426.5854,1451.03
427.0854,1451.02
427.5854,1451.04
428.0854,1451.11
428.5854,1451.23
429.0854,1451.42
429.5854,1451.68
430.0854,1452.03
430.5854,1452.44
431.0854,1452.89
431.5854,1453.37
432.0854,1453.86
432.5854,1454.33
433.0854,1454.76
433.5854,1455.14
434.0854,1455.44
434.5854,1455.64
435.0854,1455.73
435.5854,1455.73
436.0854,1455.67
436.5854,1455.57
437.0854,1455.44
437.5854,1455.32
438.0854,1455.22
438.5854,1455.16
439.0854,1455.17
439.5854,1455.26
440.0854,1455.45
440.5854,1455.71
441.0854,1456.03
441.5854,1456.4
